width,n_hidden,N,D,C,batch_size,lr,steps,schedule,seed,init_loss,val_loss,iso_C
2048,2,4265985,32768,834431811584.0,256,0.0052800035204892,128,,0,0.9753732776641846,0.0327409917861223,0.0
2048,2,4265985,65536,1668863623168.0,256,0.0052800035204892,256,,0,0.9753732776641846,0.0262119567394256,0.0
2048,2,4265985,131072,3337727246336.0,256,0.0034426962365308,512,,0,0.9753732776641846,0.0202915158495307,0.0
2048,2,4265985,262144,6675454492672.0,256,0.0022447252792599,1024,,0,0.9753732776641846,0.0167489738576114,0.0
2048,2,4265985,524288,13350908985344.0,256,0.0014636178254362,2048,,0,0.9753732776641846,0.0148638479784131,0.0
2048,2,4265985,1048576,26701817970688.0,256,0.0009543159506988,4096,,0,0.9753732776641846,0.0133232877030968,0.0
2048,2,4265985,2097152,53403635941376.0,256,0.0006222382085888,8192,,0,0.9753732776641846,0.0124081200826913,0.0
8,2,345,1024,1595392.0,256,0.0420064479329289,4,cosine,1,0.9653117752075197,0.7322721576690674,0.0
8,2,345,2048,3190784.0,256,0.0420064479329289,8,cosine,1,0.9653117752075197,0.3840223050117493,0.0
8,2,345,4096,6381568.0,256,0.0420064479329289,16,cosine,1,0.9653117752075197,0.2557165569067001,0.0
8,2,345,8192,12763136.0,256,0.0420064479329289,32,cosine,1,0.9653117752075197,0.2332197672128677,0.0
8,2,345,16384,25526272.0,256,0.0420064479329289,64,cosine,1,0.9653117752075197,0.1937918311357498,0.0
8,2,345,32768,51052544.0,256,0.0420064479329289,128,cosine,1,0.9653117752075197,0.1561439579725265,0.0
8,2,345,65536,102105088.0,256,0.0420064479329289,256,cosine,1,0.9653117752075197,0.1355274415016174,0.0
8,2,345,131072,204210176.0,256,0.0273892696562681,512,cosine,1,0.9653117752075197,0.1275528839230537,0.0
8,2,345,262144,408420352.0,256,0.0178584986167257,1024,cosine,1,0.9653117752075197,0.1209417974948883,0.0
8,2,345,524288,816840704.0,256,0.0116441941258775,2048,cosine,1,0.9653117752075197,0.1171439459919929,0.0
8,2,345,1048576,1633681408.0,256,0.007592309955672,4096,cosine,1,0.9653117752075197,0.115496272444725,0.0
8,2,345,2097152,3267362816.0,256,0.0049503786900025,8192,cosine,1,0.9653117752075197,0.1143323427438736,0.0
8,2,345,4194304,6534725632.0,256,0.003227772485253,16384,cosine,1,0.9653117752075197,0.1135691797733307,0.0
8,2,345,8388608,13069451264.0,256,0.0021045895413207,32768,cosine,1,0.9653117752075197,0.1123955345153808,0.0
8,2,345,16777216,26138902528.0,256,0.0013722457693884,65536,cosine,1,0.9653117752075197,0.1124342179298401,0.0
12,2,565,1024,2684928.0,256,0.0360958961304653,4,cosine,1,1.0207020139694214,0.8220497465133667,0.0
12,2,565,2048,5369856.0,256,0.0360958961304653,8,cosine,1,1.0207020139694214,0.5103423690795899,0.0
